"REF_DATE","GEO","DGUID","Commodity","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada","2021A000011124","Celery fresh","Domestic disappearance","Tonnes","288","thousands","3","v109787","1.142.1","86.73","","","","2"
"2025","Canada","2021A000011124","Celery fresh","Domestic disappearance","Tonnes","288","thousands","3","v109787","1.142.1","78.47","","","","2"
"2021","Canada","2021A000011124","Celery fresh","Exports","Tonnes","288","thousands","3","v109793","1.142.7","6.40","","","","2"
"2022","Canada","2021A000011124","Celery fresh","Exports","Tonnes","288","thousands","3","v109793","1.142.7","8.23","","","","2"
"2023","Canada","2021A000011124","Celery fresh","Exports","Tonnes","288","thousands","3","v109793","1.142.7","8.88","","","","2"
"2024","Canada","2021A000011124","Celery fresh","Exports","Tonnes","288","thousands","3","v109793","1.142.7","9.48","","","","2"
"2025","Canada","2021A000011124","Celery fresh","Exports","Tonnes","288","thousands","3","v109793","1.142.7","9.26","","","","2"
"2021","Canada","2021A000011124","Celery fresh","Manufacturing","Tonnes","288","thousands","3","v109794","1.142.8","5.14","E","","","2"
"2022","Canada","2021A000011124","Celery fresh","Manufacturing","Tonnes","288","thousands","3","v109794","1.142.8","5.69","E","","","2"
"2023","Canada","2021A000011124","Celery fresh","Manufacturing","Tonnes","288","thousands","3","v109794","1.142.8","5.92","E","","","2"
"2024","Canada","2021A000011124","Celery fresh","Manufacturing","Tonnes","288","thousands","3","v109794","1.142.8","","x","","","2"
"2025","Canada","2021A000011124","Celery fresh","Manufacturing","Tonnes","288","thousands","3","v109794","1.142.8","6.60","E","","","2"
"2021","Canada","2021A000011124","Celery fresh","Waste","Tonnes","288","thousands","3","v109795","1.142.9","7.52","","","","2"
"2022","Canada","2021A000011124","Celery fresh","Waste","Tonnes","288","thousands","3","v109795","1.142.9","6.67","","","","2"
"2023","Canada","2021A000011124","Celery fresh","Waste","Tonnes","288","thousands","3","v109795","1.142.9","6.45","","","","2"
"2024","Canada","2021A000011124","Celery fresh","Waste","Tonnes","288","thousands","3","v109795","1.142.9","","x","","","2"
"2025","Canada","2021A000011124","Celery fresh","Waste","Tonnes","288","thousands","3","v109795","1.142.9","5.91","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Total supply","Tonnes","288","thousands","3","v109800","1.143.2","244.51","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Total supply","Tonnes","288","thousands","3","v109800","1.143.2","234.22","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Total supply","Tonnes","288","thousands","3","v109800","1.143.2","232.32","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Total supply","Tonnes","288","thousands","3","v109800","1.143.2","244.89","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Total supply","Tonnes","288","thousands","3","v109800","1.143.2","229.35","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Production","Tonnes","288","thousands","3","v109802","1.143.4","191.58","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Production","Tonnes","288","thousands","3","v109802","1.143.4","193.17","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Production","Tonnes","288","thousands","3","v109802","1.143.4","188.71","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Production","Tonnes","288","thousands","3","v109802","1.143.4","196.57","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Production","Tonnes","288","thousands","3","v109802","1.143.4","185.81","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Imports","Tonnes","288","thousands","3","v109803","1.143.5","52.93","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Imports","Tonnes","288","thousands","3","v109803","1.143.5","41.05","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Imports","Tonnes","288","thousands","3","v109803","1.143.5","43.61","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Imports","Tonnes","288","thousands","3","v109803","1.143.5","48.32","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Imports","Tonnes","288","thousands","3","v109803","1.143.5","43.54","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Total disposition","Tonnes","288","thousands","3","v54326540","1.143.11","244.51","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Total disposition","Tonnes","288","thousands","3","v54326540","1.143.11","234.22","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Total disposition","Tonnes","288","thousands","3","v54326540","1.143.11","232.32","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Total disposition","Tonnes","288","thousands","3","v54326540","1.143.11","244.89","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Total disposition","Tonnes","288","thousands","3","v54326540","1.143.11","229.35","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Domestic disappearance","Tonnes","288","thousands","3","v109799","1.143.1","112.08","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Domestic disappearance","Tonnes","288","thousands","3","v109799","1.143.1","95.09","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Domestic disappearance","Tonnes","288","thousands","3","v109799","1.143.1","94.95","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Domestic disappearance","Tonnes","288","thousands","3","v109799","1.143.1","97.50","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Domestic disappearance","Tonnes","288","thousands","3","v109799","1.143.1","94.61","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Manufacturing","Tonnes","288","thousands","3","v109806","1.143.8","122.68","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Manufacturing","Tonnes","288","thousands","3","v109806","1.143.8","130.86","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Manufacturing","Tonnes","288","thousands","3","v109806","1.143.8","129.11","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Manufacturing","Tonnes","288","thousands","3","v109806","1.143.8","138.91","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Manufacturing","Tonnes","288","thousands","3","v109806","1.143.8","126.51","","","","2"
"2021","Canada","2021A000011124","Corn fresh","Waste","Tonnes","288","thousands","3","v109807","1.143.9","9.75","","","","2"
"2022","Canada","2021A000011124","Corn fresh","Waste","Tonnes","288","thousands","3","v109807","1.143.9","8.27","","","","2"
"2023","Canada","2021A000011124","Corn fresh","Waste","Tonnes","288","thousands","3","v109807","1.143.9","8.26","","","","2"
"2024","Canada","2021A000011124","Corn fresh","Waste","Tonnes","288","thousands","3","v109807","1.143.9","8.48","","","","2"
"2025","Canada","2021A000011124","Corn fresh","Waste","Tonnes","288","thousands","3","v109807","1.143.9","8.23","","","","2"
"2021","Canada","2021A000011124","Corn canned","Total supply","Tonnes","288","thousands","3","v109812","1.144.2","","..","","","2"
"2022","Canada","2021A000011124","Corn canned","Total supply","Tonnes","288","thousands","3","v109812","1.144.2","","..","","","2"
"2023","Canada","2021A000011124","Corn canned","Total supply","Tonnes","288","thousands","3","v109812","1.144.2","","..","","","2"
"2024","Canada","2021A000011124","Corn canned","Total supply","Tonnes","288","thousands","3","v109812","1.144.2","","..","","","2"
"2025","Canada","2021A000011124","Corn canned","Total supply","Tonnes","288","thousands","3","v109812","1.144.2","","..","","","2"
"2021","Canada","2021A000011124","Corn canned","Imports","Tonnes","288","thousands","3","v109815","1.144.5","2.59","","","","2"
"2022","Canada","2021A000011124","Corn canned","Imports","Tonnes","288","thousands","3","v109815","1.144.5","2.84","","","","2"
"2023","Canada","2021A000011124","Corn canned","Imports","Tonnes","288","thousands","3","v109815","1.144.5","2.41","","","","2"
"2024","Canada","2021A000011124","Corn canned","Imports","Tonnes","288","thousands","3","v109815","1.144.5","","..","","","2"
"2025","Canada","2021A000011124","Corn canned","Imports","Tonnes","288","thousands","3","v109815","1.144.5","3.76","","","","2"
"2021","Canada","2021A000011124","Corn canned","Total disposition","Tonnes","288","thousands","3","v54326541","1.144.11","","..","","","2"
"2022","Canada","2021A000011124","Corn canned","Total disposition","Tonnes","288","thousands","3","v54326541","1.144.11","","..","","","2"
"2023","Canada","2021A000011124","Corn canned","Total disposition","Tonnes","288","thousands","3","v54326541","1.144.11","","..","","","2"
"2024","Canada","2021A000011124","Corn canned","Total disposition","Tonnes","288","thousands","3","v54326541","1.144.11","","..","","","2"
"2025","Canada","2021A000011124","Corn canned","Total disposition","Tonnes","288","thousands","3","v54326541","1.144.11","","..","","","2"
"2021","Canada","2021A000011124","Corn canned","Exports","Tonnes","288","thousands","3","v109817","1.144.7","3.66","","","","2"
"2022","Canada","2021A000011124","Corn canned","Exports","Tonnes","288","thousands","3","v109817","1.144.7","2.66","","","","2"
"2023","Canada","2021A000011124","Corn canned","Exports","Tonnes","288","thousands","3","v109817","1.144.7","2.84","","","","2"
"2024","Canada","2021A000011124","Corn canned","Exports","Tonnes","288","thousands","3","v109817","1.144.7","","..","","","2"
"2025","Canada","2021A000011124","Corn canned","Exports","Tonnes","288","thousands","3","v109817","1.144.7","1.48","","","","2"
"2021","Canada","2021A000011124","Corn frozen","Total supply","Tonnes","288","thousands","3","v109824","1.145.2","","..","","","2"
"2022","Canada","2021A000011124","Corn frozen","Total supply","Tonnes","288","thousands","3","v109824","1.145.2","","..","","","2"
"2023","Canada","2021A000011124","Corn frozen","Total supply","Tonnes","288","thousands","3","v109824","1.145.2","","..","","","2"
"2024","Canada","2021A000011124","Corn frozen","Total supply","Tonnes","288","thousands","3","v109824","1.145.2","","..","","","2"
"2025","Canada","2021A000011124","Corn frozen","Total supply","Tonnes","288","thousands","3","v109824","1.145.2","","..","","","2"
"2021","Canada","2021A000011124","Corn frozen","Imports","Tonnes","288","thousands","3","v109827","1.145.5","11.50","","","","2"
"2022","Canada","2021A000011124","Corn frozen","Imports","Tonnes","288","thousands","3","v109827","1.145.5","10.37","","","","2"
"2023","Canada","2021A000011124","Corn frozen","Imports","Tonnes","288","thousands","3","v109827","1.145.5","18.13","","","","2"
"2024","Canada","2021A000011124","Corn frozen","Imports","Tonnes","288","thousands","3","v109827","1.145.5","","..","","","2"
"2025","Canada","2021A000011124","Corn frozen","Imports","Tonnes","288","thousands","3","v109827","1.145.5","11.88","","","","2"
"2021","Canada","2021A000011124","Corn frozen","Total disposition","Tonnes","288","thousands","3","v54326542","1.145.11","","..","","","2"
"2022","Canada","2021A000011124","Corn frozen","Total disposition","Tonnes","288","thousands","3","v54326542","1.145.11","","..","","","2"
"2023","Canada","2021A000011124","Corn frozen","Total disposition","Tonnes","288","thousands","3","v54326542","1.145.11","","..","","","2"
"2024","Canada","2021A000011124","Corn frozen","Total disposition","Tonnes","288","thousands","3","v54326542","1.145.11","","..","","","2"
"2025","Canada","2021A000011124","Corn frozen","Total disposition","Tonnes","288","thousands","3","v54326542","1.145.11","","..","","","2"
"2021","Canada","2021A000011124","Corn frozen","Exports","Tonnes","288","thousands","3","v109829","1.145.7","21.18","","","","2"
"2022","Canada","2021A000011124","Corn frozen","Exports","Tonnes","288","thousands","3","v109829","1.145.7","18.76","","","","2"
"2023","Canada","2021A000011124","Corn frozen","Exports","Tonnes","288","thousands","3","v109829","1.145.7","20.64","","","","2"
"2024","Canada","2021A000011124","Corn frozen","Exports","Tonnes","288","thousands","3","v109829","1.145.7","","..","","","2"
"2025","Canada","2021A000011124","Corn frozen","Exports","Tonnes","288","thousands","3","v109829","1.145.7","23.25","","","","2"
"2021","Canada","2021A000011124","Cucumbers fresh","Total supply","Tonnes","288","thousands","3","v109836","1.146.2","346.36","","","","2"
"2022","Canada","2021A000011124","Cucumbers fresh","Total supply","Tonnes","288","thousands","3","v109836","1.146.2","369.02","","","","2"
"2023","Canada","2021A000011124","Cucumbers fresh","Total supply","Tonnes","288","thousands","3","v109836","1.146.2","418.48","","","","2"
"2024","Canada","2021A000011124","Cucumbers fresh","Total supply","Tonnes","288","thousands","3","v109836","1.146.2","455.83","","","","2"
"2025","Canada","2021A000011124","Cucumbers fresh","Total supply","Tonnes","288","thousands","3","v109836","1.146.2","475.70","","","","2"
"2021","Canada","2021A000011124","Cucumbers fresh","Production","Tonnes","288","thousands","3","v109838","1.146.4","294.17","","","","2"
"2022","Canada","2021A000011124","Cucumbers fresh","Production","Tonnes","288","thousands","3","v109838","1.146.4","331.86","","","","2"
"2023","Canada","2021A000011124","Cucumbers fresh","Production","Tonnes","288","thousands","3","v109838","1.146.4","379.60","","","","2"
"2024","Canada","2021A000011124","Cucumbers fresh","Production","Tonnes","288","thousands","3","v109838","1.146.4","424.26","","","","2"
"2025","Canada","2021A000011124","Cucumbers fresh","Production","Tonnes","288","thousands","3","v109838","1.146.4","443.32","","","","2"
"2021","Canada","2021A000011124","Cucumbers fresh","Imports","Tonnes","288","thousands","3","v109839","1.146.5","52.19","","","","2"
"2022","Canada","2021A000011124","Cucumbers fresh","Imports","Tonnes","288","thousands","3","v109839","1.146.5","37.16","","","","2"
"2023","Canada","2021A000011124","Cucumbers fresh","Imports","Tonnes","288","thousands","3","v109839","1.146.5","38.88","","","","2"
"2024","Canada","2021A000011124","Cucumbers fresh","Imports","Tonnes","288","thousands","3","v109839","1.146.5","31.58","","","","2"
"2025","Canada","2021A000011124","Cucumbers fresh","Imports","Tonnes","288","thousands","3","v109839","1.146.5","32.39","","","","2"
"2021","Canada","2021A000011124","Cucumbers fresh","Total disposition","Tonnes","288","thousands","3","v54326543","1.146.11","346.36","","","","2"
"2022","Canada","2021A000011124","Cucumbers fresh","Total disposition","Tonnes","288","thousands","3","v54326543","1.146.11","369.02","","","","2"
"2023","Canada","2021A000011124","Cucumbers fresh","Total disposition","Tonnes","288","thousands","3","v54326543","1.146.11","418.48","","","","2"
